# The delisting register. Forms 25 and 25-NSE are DELISTINGS;
# every 15* form is DEREGISTRATION and is never summed with them.
# A Form 15 can be filed by a company that was never listed.
# quarters read: 15, (2023, 1) to (2026, 3)
# delisting filings: 7399; distinct delisted issuers: 2781; deregistration filings: 2544
form	cik	company	date_filed	path
25-NSE	1842566	BYTE Acquisition Corp.	2023-12-21	edgar/data/1842566/0001354457-23-000964.txt
25-NSE	1855457	KORE Group Holdings, Inc.	2023-12-21	edgar/data/1855457/0001143313-23-000190.txt
25-NSE	1861449	Bird Global, Inc.	2023-12-21	edgar/data/1861449/0000876661-23-001012.txt
25-NSE	1946425	Hammerhead Energy Inc.	2023-12-21	edgar/data/1946425/0001354457-23-000961.txt
25-NSE	355379	MIDWEST HOLDING INC.	2023-12-21	edgar/data/355379/0001354457-23-000960.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-21	edgar/data/876661/0000876661-23-001012.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-21	edgar/data/876661/0000876661-23-001014.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-21	edgar/data/876661/0000876661-23-001016.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-21	edgar/data/876661/0001143313-23-000190.txt
15-12G	1815753	Thunder Bridge Capital Partners III Inc.	2023-12-22	edgar/data/1815753/0001213900-23-098151.txt
15-12G	1847351	Beard Energy Transition Acquisition Corp.	2023-12-22	edgar/data/1847351/0001213900-23-097847.txt
15-12G	1848020	Black Mountain Acquisition Corp.	2023-12-22	edgar/data/1848020/0001193125-23-301728.txt
25	1830029	Adit EdTech Acquisition Corp.	2023-12-22	edgar/data/1830029/0001193125-23-302233.txt
25-NSE	1100663	iSHARES TRUST	2023-12-22	edgar/data/1100663/0001143362-23-000554.txt
25-NSE	1100663	iSHARES TRUST	2023-12-22	edgar/data/1100663/0001354457-23-000984.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-12-22	edgar/data/1143362/0001143362-23-000554.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-22	edgar/data/1354457/0001354457-23-000968.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-22	edgar/data/1354457/0001354457-23-000984.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-22	edgar/data/1354457/0001354457-23-000985.txt
25-NSE	1723648	LiveVox Holdings, Inc.	2023-12-22	edgar/data/1723648/0001354457-23-000985.txt
25-NSE	1855467	Chavant Capital Acquisition Corp.	2023-12-22	edgar/data/1855467/0001354457-23-000968.txt
15-12G	1057083	PC TEL INC	2023-12-26	edgar/data/1057083/0001104659-23-129179.txt
15-12G	1060736	Seagen Inc.	2023-12-26	edgar/data/1060736/0001193125-23-302421.txt
15-12G	1171008	ADAMANT DRI PROCESSING & MINERALS GROUP	2023-12-26	edgar/data/1171008/0001493152-23-046122.txt
15-12G	1209028	Arlington Asset Investment Corp.	2023-12-26	edgar/data/1209028/0001104659-23-129197.txt
15-12G	1333172	Navios Maritime Holdings Inc.	2023-12-26	edgar/data/1333172/0001193125-23-303023.txt
15-12G	1527096	Miromatrix Medical Inc.	2023-12-26	edgar/data/1527096/0001104659-23-128937.txt
15-12G	1840161	Forest Road Acquisition Corp. II	2023-12-26	edgar/data/1840161/0001213900-23-098537.txt
15-12G	23111	COMPUTER TASK GROUP INC	2023-12-26	edgar/data/23111/0001193125-23-302910.txt
25	1209028	Arlington Asset Investment Corp.	2023-12-26	edgar/data/1209028/0001104659-23-129193.txt
25	1452965	MINERVA SURGICAL INC	2023-12-26	edgar/data/1452965/0001193125-23-303044.txt
25	1592900	EA Series Trust	2023-12-26	edgar/data/1592900/0001592900-23-001396.txt
25	1592900	EA Series Trust	2023-12-26	edgar/data/1592900/0001592900-23-001398.txt
25	1723128	Amneal Pharmaceuticals, Inc.	2023-12-26	edgar/data/1723128/0001193125-23-303015.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-26	edgar/data/1354457/0001354457-23-000986.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-26	edgar/data/1354457/0001354457-23-000987.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-26	edgar/data/1354457/0001354457-23-000989.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-26	edgar/data/1354457/0001354457-23-000990.txt
25-NSE	1787518	Brilliant Acquisition Corp	2023-12-26	edgar/data/1787518/0001354457-23-000986.txt
25-NSE	1817868	Jupiter Acquisition Corp	2023-12-26	edgar/data/1817868/0001354457-23-000989.txt
25-NSE	1855555	ACCRETION ACQUISITION CORP.	2023-12-26	edgar/data/1855555/0001354457-23-000990.txt
25-NSE	1883984	Alternus Clean Energy, Inc.	2023-12-26	edgar/data/1883984/0001354457-23-000987.txt
15-12G	1709768	Sentinel Energy Services Inc.	2023-12-27	edgar/data/1709768/0001193125-23-304141.txt
15-12G	1839175	M3-Brigade Acquisition II Corp.	2023-12-27	edgar/data/1839175/0001213900-23-098861.txt
25-NSE	1021096	Troika Media Group, Inc.	2023-12-27	edgar/data/1021096/0001354457-23-001005.txt
25-NSE	1080319	Elys Game Technology, Corp.	2023-12-27	edgar/data/1080319/0001354457-23-000998.txt
25-NSE	1100663	iSHARES TRUST	2023-12-27	edgar/data/1100663/0001417835-23-000132.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-12-27	edgar/data/1143362/0001143362-23-000556.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000992.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000993.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000994.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000995.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000996.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000997.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000998.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-000999.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001000.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001001.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001002.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001003.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001004.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001005.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001006.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-27	edgar/data/1354457/0001354457-23-001010.txt
25-NSE	1368148	ATHERSYS, INC / NEW	2023-12-27	edgar/data/1368148/0001354457-23-000993.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2023-12-27	edgar/data/1417835/0001417835-23-000132.txt
25-NSE	1445499	IMPEL PHARMACEUTICALS INC	2023-12-27	edgar/data/1445499/0001354457-23-001002.txt
25-NSE	1478069	CONTRAFECT Corp	2023-12-27	edgar/data/1478069/0001354457-23-000997.txt
25-NSE	1522602	CohBar, Inc.	2023-12-27	edgar/data/1522602/0001354457-23-000996.txt
25-NSE	1600132	Bellerophon Therapeutics, Inc.	2023-12-27	edgar/data/1600132/0001354457-23-000994.txt
25-NSE	1650575	Borqs Technologies, Inc.	2023-12-27	edgar/data/1650575/0001354457-23-000995.txt
25-NSE	1683471	Listed Funds Trust	2023-12-27	edgar/data/1683471/0001143362-23-000556.txt
25-NSE	1694665	Evelo Biosciences, Inc.	2023-12-27	edgar/data/1694665/0001354457-23-000999.txt
25-NSE	1775625	SmileDirectClub, Inc.	2023-12-27	edgar/data/1775625/0001354457-23-001004.txt
25-NSE	1790625	AgileThought, Inc.	2023-12-27	edgar/data/1790625/0001354457-23-000992.txt
25-NSE	1811764	POINT Biopharma Global Inc.	2023-12-27	edgar/data/1811764/0001354457-23-001006.txt
25-NSE	1826671	Near Intelligence, Inc.	2023-12-27	edgar/data/1826671/0001354457-23-001003.txt
25-NSE	1865045	FAT PROJECTS ACQUISITION CORP	2023-12-27	edgar/data/1865045/0001354457-23-001000.txt
25-NSE	1870778	Opy Acquisition Corp. I	2023-12-27	edgar/data/1870778/0001354457-23-001010.txt
25-NSE	819050	Fresh Tracks Therapeutics, Inc.	2023-12-27	edgar/data/819050/0001354457-23-001001.txt
15-12G	1807192	Chindata Group Holdings Ltd	2023-12-28	edgar/data/1807192/0001193125-23-304348.txt
15-12G	1870778	Opy Acquisition Corp. I	2023-12-28	edgar/data/1870778/0001193125-23-305198.txt
15-15D	1805574	Verizon Owner Trust 2020-B	2023-12-28	edgar/data/1805574/0000929638-23-003555.txt
15F-12B	1115837	MOBILE TELESYSTEMS PUBLIC JOINT STOCK Co	2023-12-28	edgar/data/1115837/0001104659-23-129826.txt
25	795212	Kaspien Holdings Inc.	2023-12-28	edgar/data/795212/0001140361-23-059730.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-28	edgar/data/1354457/0001354457-23-001011.txt
25-NSE	1801777	Applied Molecular Transport Inc.	2023-12-28	edgar/data/1801777/0001354457-23-001011.txt
25-NSE	1843973	FLYEXCLUSIVE INC.	2023-12-28	edgar/data/1843973/0000876661-23-001021.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-28	edgar/data/876661/0000876661-23-001021.txt
15-12G	1075706	CITIZENS HOLDING CO /MS/	2023-12-29	edgar/data/1075706/0001753926-23-001663.txt
15-12G	1840225	Fusion Acquisition Corp. II	2023-12-29	edgar/data/1840225/0001213900-23-099447.txt
15-12G	1847891	Acropolis Infrastructure Acquisition Corp.	2023-12-29	edgar/data/1847891/0000950142-23-003084.txt
15-12G	1854458	Nabors Energy Transition Corp.	2023-12-29	edgar/data/1854458/0001104659-23-130314.txt
15-12G	1874138	Sparx Holdings Group, Inc.	2023-12-29	edgar/data/1874138/0001599916-23-000290.txt
15-15D	1556811	Citigroup Commercial Mortgage Trust 2012-GC8	2023-12-29	edgar/data/1556811/0000950123-23-011338.txt
15-15D	1573946	Citigroup Commercial Mortgage Trust 2013-GCJ11	2023-12-29	edgar/data/1573946/0000950123-23-011342.txt
15-15D	1585673	Citigroup Commercial Mortgage Trust 2013-GC15	2023-12-29	edgar/data/1585673/0000950123-23-011341.txt
25	1500881	enCore Energy Corp.	2023-12-29	edgar/data/1500881/0001213900-23-099639.txt
25-NSE	1001082	DISH Network CORP	2023-12-29	edgar/data/1001082/0001354457-23-001016.txt
25-NSE	1143362	NYSE ARCA, INC.	2023-12-29	edgar/data/1143362/0001143362-23-000558.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-29	edgar/data/1354457/0001354457-23-001014.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2023-12-29	edgar/data/1354457/0001354457-23-001016.txt
25-NSE	1547950	Exchange Listed Funds Trust	2023-12-29	edgar/data/1547950/0001143362-23-000558.txt
25-NSE	1587264	ENETI INC.	2023-12-29	edgar/data/1587264/0000876661-23-001024.txt
25-NSE	1854275	Innovative International Acquisition Corp.	2023-12-29	edgar/data/1854275/0001354457-23-001014.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2023-12-29	edgar/data/876661/0000876661-23-001024.txt
15-12G	1312109	Silvergate Capital Corp	2024-01-02	edgar/data/1312109/0000950157-24-000008.txt
15-12G	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000028.txt
15-12G	1592058	Party City Holdco Inc.	2024-01-02	edgar/data/1592058/0000950142-24-000001.txt
15-12G	1616741	PATRIOT TRANSPORTATION HOLDING, INC.	2024-01-02	edgar/data/1616741/0001140361-24-000164.txt
15-12G	1723648	LiveVox Holdings, Inc.	2024-01-02	edgar/data/1723648/0000950103-24-000039.txt
15-12G	1821075	Appreciate Holdings, Inc.	2024-01-02	edgar/data/1821075/0001213900-24-000265.txt
15-12G	1946425	Hammerhead Energy Inc.	2024-01-02	edgar/data/1946425/0001213900-24-000232.txt
15-12G	355379	MIDWEST HOLDING INC.	2024-01-02	edgar/data/355379/0001104659-24-000389.txt
15-12G	75340	P&F INDUSTRIES INC	2024-01-02	edgar/data/75340/0001104659-24-000367.txt
15-12G	927761	MYMETICS CORP	2024-01-02	edgar/data/927761/0001654954-24-000058.txt
15-15D	1456381	GWG LIFE, LLC	2024-01-02	edgar/data/1456381/0001213900-24-000030.txt
15-15D	1456381	GWG LIFE, LLC	2024-01-02	edgar/data/1456381/0001213900-24-000032.txt
15-15D	1456381	GWG LIFE, LLC	2024-01-02	edgar/data/1456381/0001213900-24-000040.txt
15-15D	1456381	GWG LIFE, LLC	2024-01-02	edgar/data/1456381/0001213900-24-000044.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000030.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000032.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000034.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000036.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000040.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000042.txt
15-15D	1522690	GWG Holdings, Inc.	2024-01-02	edgar/data/1522690/0001213900-24-000044.txt
25	1834032	Constellation Acquisition Corp I	2024-01-02	edgar/data/1834032/0001213900-24-000306.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-01-02	edgar/data/1143313/0001143313-24-000002.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-01-02	edgar/data/1143313/0001143313-24-000006.txt
25-NSE	1830029	GRIID Infrastructure Inc.	2024-01-02	edgar/data/1830029/0001143313-24-000006.txt
25-NSE	1834518	Northern Star Investment Corp. II	2024-01-02	edgar/data/1834518/0001143313-24-000002.txt
25-NSE	1844224	FREYR Battery	2024-01-02	edgar/data/1844224/0000876661-24-000006.txt
25-NSE	1852633	Pinstripes Holdings, Inc.	2024-01-02	edgar/data/1852633/0000876661-24-000004.txt
25-NSE	842183	RPT Realty	2024-01-02	edgar/data/842183/0000876661-24-000002.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-02	edgar/data/876661/0000876661-24-000002.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-02	edgar/data/876661/0000876661-24-000004.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-02	edgar/data/876661/0000876661-24-000006.txt
15-12G	1004315	NATIONAL GRID PLC	2024-01-03	edgar/data/1004315/0001193125-24-001455.txt
15-12G	1592782	Nukkleus Inc.	2024-01-03	edgar/data/1592782/0001213900-24-000412.txt
15-12G	71932	NIAGARA MOHAWK POWER CORP /NY/	2024-01-03	edgar/data/71932/0001193125-24-001455.txt
15-12G	910467	CAMPBELL STRATEGIC ALLOCATION FUND LP	2024-01-03	edgar/data/910467/0001140361-24-000413.txt
15-15D	1075706	CITIZENS HOLDING CO /MS/	2024-01-03	edgar/data/1075706/0001753926-24-000053.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-01-03	edgar/data/1143313/0001143362-24-000006.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-01-03	edgar/data/1143362/0001143362-24-000004.txt
25-NSE	1471824	Teucrium Commodity Trust	2024-01-03	edgar/data/1471824/0001143362-24-000004.txt
25-NSE	1698113	PARTS iD, Inc.	2024-01-03	edgar/data/1698113/0001143362-24-000006.txt
25-NSE	1802749	Lightning eMotors, Inc.	2024-01-03	edgar/data/1802749/0000876661-24-000008.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-03	edgar/data/876661/0000876661-24-000008.txt
15-12G	1383701	Histogen Inc.	2024-01-04	edgar/data/1383701/0001193125-24-002262.txt
15-12G	1452965	MINERVA SURGICAL INC	2024-01-04	edgar/data/1452965/0001193125-24-002465.txt
15-12G	1604477	SQZ Biotechnologies Co	2024-01-04	edgar/data/1604477/0001193125-24-002446.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-01-04	edgar/data/1143313/0001143313-24-000009.txt
25-NSE	1852767	Marti Technologies, Inc.	2024-01-04	edgar/data/1852767/0001143313-24-000009.txt
15-12G	1777765	VIQ Solutions Inc.	2024-01-05	edgar/data/1777765/0001104659-24-001792.txt
15-12G	1817868	Jupiter Acquisition Corp	2024-01-05	edgar/data/1817868/0001213900-24-001282.txt
25	1843973	FLYEXCLUSIVE INC.	2024-01-05	edgar/data/1843973/0001193125-24-003358.txt
25	819913	HALLMARK FINANCIAL SERVICES INC	2024-01-05	edgar/data/819913/0001104659-24-001449.txt
25-NSE	1031029	Startek, Inc.	2024-01-05	edgar/data/1031029/0000876661-24-000012.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-05	edgar/data/1354457/0001354457-24-000005.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-05	edgar/data/1354457/0001354457-24-000006.txt
25-NSE	1547950	Exchange Listed Funds Trust	2024-01-05	edgar/data/1547950/0001354457-24-000006.txt
25-NSE	1830210	Benson Hill, Inc.	2024-01-05	edgar/data/1830210/0000876661-24-000016.txt
25-NSE	1837412	SomaLogic, Inc.	2024-01-05	edgar/data/1837412/0001354457-24-000005.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-05	edgar/data/876661/0000876661-24-000012.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-05	edgar/data/876661/0000876661-24-000014.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-05	edgar/data/876661/0000876661-24-000016.txt
25-NSE	897429	CHICO'S FAS, INC.	2024-01-05	edgar/data/897429/0000876661-24-000014.txt
15-12G	1587264	ENETI INC.	2024-01-08	edgar/data/1587264/0000950103-24-000398.txt
15-12G	1811764	POINT Biopharma Global Inc.	2024-01-08	edgar/data/1811764/0001193125-24-003853.txt
15-12G	795212	Kaspien Holdings Inc.	2024-01-08	edgar/data/795212/0001140361-24-001318.txt
15-15D	1209028	Arlington Asset Investment Corp.	2024-01-08	edgar/data/1209028/0001104659-24-002287.txt
15-15D	1209028	Arlington Asset Investment Corp.	2024-01-08	edgar/data/1209028/0001104659-24-002289.txt
25	1050606	SALEM MEDIA GROUP, INC. /DE/	2024-01-08	edgar/data/1050606/0001193125-24-004249.txt
25	716643	REGIS CORP	2024-01-08	edgar/data/716643/0001193125-24-004420.txt
25-NSE	1064642	SPDR SERIES TRUST	2024-01-08	edgar/data/1064642/0001143362-24-000008.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-01-08	edgar/data/1143362/0001143362-24-000008.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-08	edgar/data/1354457/0001354457-24-000008.txt
25-NSE	1897245	Alset Capital Acquisition Corp.	2024-01-08	edgar/data/1897245/0001354457-24-000008.txt
15-12G	1801777	Applied Molecular Transport Inc.	2024-01-09	edgar/data/1801777/0001437749-24-000921.txt
15-12G	1855555	ACCRETION ACQUISITION CORP.	2024-01-09	edgar/data/1855555/0001104659-24-002545.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-09	edgar/data/1354457/0001354457-24-000009.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-09	edgar/data/1354457/0001354457-24-000011.txt
25-NSE	1635650	Green Plains Partners LP	2024-01-09	edgar/data/1635650/0001354457-24-000011.txt
25-NSE	1825473	Prospector Capital Corp.	2024-01-09	edgar/data/1825473/0001354457-24-000009.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-01-10	edgar/data/1143362/0001143362-24-000011.txt
25-NSE	1511699	Managed Portfolio Series	2024-01-10	edgar/data/1511699/0001143362-24-000011.txt
25-NSE	1742924	Livent Corp.	2024-01-10	edgar/data/1742924/0000876661-24-000021.txt
25-NSE	1793229	MultiPlan Corp	2024-01-10	edgar/data/1793229/0000876661-24-000023.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-10	edgar/data/876661/0000876661-24-000021.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-10	edgar/data/876661/0000876661-24-000023.txt
15-12G	1498828	Howard Hughes Corp	2024-01-11	edgar/data/1498828/0001104659-24-003304.txt
15-12G	1844224	FREYR Battery	2024-01-12	edgar/data/1844224/0001844224-24-000019.txt
15-12G	1908984	ENDI Corp.	2024-01-12	edgar/data/1908984/0001493152-24-002254.txt
15-12G	842183	RPT Realty	2024-01-12	edgar/data/842183/0001140361-24-002132.txt
15-15D	1162283	MORGAN GROUP HOLDING CO	2024-01-12	edgar/data/1162283/0001140361-24-002116.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-01-12	edgar/data/1143362/0001143362-24-000018.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-12	edgar/data/1354457/0001354457-24-000015.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-01-12	edgar/data/1354457/0001354457-24-000016.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2024-01-12	edgar/data/1417835/0001417835-24-000023.txt
25-NSE	1477818	Anheuser-Busch InBev Worldwide Inc.	2024-01-12	edgar/data/1477818/0000876661-24-000041.txt
25-NSE	1477821	BrandBrew S.A.	2024-01-12	edgar/data/1477821/0000876661-24-000039.txt
25-NSE	1477822	Cobrew SA/NV	2024-01-12	edgar/data/1477822/0000876661-24-000033.txt
25-NSE	1511699	Managed Portfolio Series	2024-01-12	edgar/data/1511699/0001417835-24-000023.txt
25-NSE	1565037	Brandbev S.a r.l.	2024-01-12	edgar/data/1565037/0000876661-24-000037.txt
25-NSE	1565160	Anheuser-Busch InBev Finance Inc.	2024-01-12	edgar/data/1565160/0000876661-24-000035.txt
25-NSE	1644419	Northern Lights Fund Trust IV	2024-01-12	edgar/data/1644419/0001143362-24-000018.txt
25-NSE	1668717	Anheuser-Busch InBev SA/NV	2024-01-12	edgar/data/1668717/0000876661-24-000027.txt
25-NSE	1930021	Pono Capital Three, Inc.	2024-01-12	edgar/data/1930021/0001354457-24-000015.txt
25-NSE	310569	ANHEUSER-BUSCH COMPANIES, LLC	2024-01-12	edgar/data/310569/0000876661-24-000031.txt
25-NSE	839923	VODAFONE GROUP PUBLIC LTD CO	2024-01-12	edgar/data/839923/0001354457-24-000016.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000027.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000031.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000033.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000035.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000037.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000039.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-01-12	edgar/data/876661/0000876661-24-000041.txt
15-12G	1451512	Unrivaled Brands, Inc.	2024-01-16	edgar/data/1451512/0001477932-24-000206.txt
15-12G	1575659	Rapid Therapeutic Science Laboratories, Inc.	2024-01-16	edgar/data/1575659/0001393905-24-000012.txt
15-12G	1837412	SomaLogic, Inc.	2024-01-16	edgar/data/1837412/0001104659-24-003902.txt
15-12G	819913	HALLMARK FINANCIAL SERVICES INC	2024-01-16	edgar/data/819913/0001104659-24-004131.txt
15-15D	1510832	Biopower Operations Corp	2024-01-16	edgar/data/1510832/0001493152-24-002269.txt
25	883237	VIRTUS INVESTMENT PARTNERS, INC.	2024-01-16	edgar/data/883237/0001193125-24-008552.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-01-16	edgar/data/1143313/0001143313-24-000012.txt
25-NSE	31462	ECOLAB INC.	2024-01-16	edgar/data/31462/0000876661-24-000044.txt
25-NSE	810509	NAVIDEA BIOPHARMACEUTICALS, INC.	2024-01-16	edgar/data/810509/0001143313-24-000012.txt
